8877689391,2016-03-21 12:00:00,2797
6962181067,2016-04-02 16:00:00,2797
2347167796,2016-03-15 19:00:00,2792
5577150313,2016-04-05 10:00:00,2784
3977333714,2016-03-16 20:00:00,2781
4445114986,2016-04-06 17:00:00,2772
3977333714,2016-03-16 08:00:00,2771
5553957443,2016-04-07 13:00:00,2766
7086361926,2016-04-08 13:00:00,2763
7086361926,2016-04-07 13:00:00,2751
8877689391,2016-04-02 15:00:00,2749
1927972279,2016-03-27 14:00:00,2746
1644430081,2016-03-30 19:00:00,2740
2347167796,2016-03-13 19:00:00,2738
2022484408,2016-03-13 19:00:00,2737
7086361926,2016-03-16 13:00:00,2734
3977333714,2016-03-15 20:00:00,2732
6775888955,2016-04-01 22:00:00,2728
8877689391,2016-04-10 15:00:00,2727
5577150313,2016-03-12 11:00:00,2722
1927972279,2016-03-22 11:00:00,2722
8378563200,2016-03-28 08:00:00,2722
7007744171,2016-04-07 10:00:00,2721
8053475328,2016-03-25 20:00:00,2721
1503960366,2016-04-02 19:00:00,2718
1503960366,2016-03-19 09:00:00,2715
1503960366,2016-03-29 20:00:00,2713
6962181067,2016-04-03 17:00:00,2712
1503960366,2016-04-10 13:00:00,2709
6962181067,2016-04-11 11:00:00,2709
8053475328,2016-03-29 14:00:00,2709
1644430081,2016-04-03 14:00:00,2707
3372868164,2016-03-21 11:00:00,2704
6962181067,2016-03-27 19:00:00,2703
7007744171,2016-04-12 07:00:00,2700
1644430081,2016-04-06 19:00:00,2688
8877689391,2016-03-12 15:00:00,2687
8253242879,2016-04-08 12:00:00,2682
6962181067,2016-03-14 17:00:00,2680
5553957443,2016-04-06 17:00:00,2679
7007744171,2016-03-31 08:00:00,2679
8877689391,2016-03-29 11:00:00,2679
7086361926,2016-03-17 13:00:00,2677
8378563200,2016-03-29 08:00:00,2676
3372868164,2016-03-14 10:00:00,2674
5577150313,2016-03-16 14:00:00,2674
3977333714,2016-03-18 19:00:00,2674
4057192912,2016-04-08 14:00:00,2672
6962181067,2016-03-19 20:00:00,2669
5577150313,2016-03-13 12:00:00,2668
1503960366,2016-04-03 23:00:00,2664
2022484408,2016-03-19 12:00:00,2662
7007744171,2016-03-25 07:00:00,2659
2347167796,2016-03-24 07:00:00,2657
5577150313,2016-04-09 08:00:00,2657
7086361926,2016-04-09 10:00:00,2655
8877689391,2016-03-30 11:00:00,2654
8053475328,2016-03-20 15:00:00,2654
5553957443,2016-04-08 16:00:00,2653
6290855005,2016-03-22 10:00:00,2652
1503960366,2016-03-28 19:00:00,2651
7086361926,2016-04-06 17:00:00,2649
8053475328,2016-04-07 13:00:00,2649
8053475328,2016-03-17 14:00:00,2646
3977333714,2016-03-12 19:00:00,2646
8053475328,2016-03-16 19:00:00,2644
4445114986,2016-03-14 20:00:00,2641
1503960366,2016-03-31 23:00:00,2640
1644430081,2016-04-03 13:00:00,2634
5577150313,2016-03-12 14:00:00,2629
2022484408,2016-03-15 18:00:00,2628
5553957443,2016-04-11 15:00:00,2628
1503960366,2016-03-28 13:00:00,2625
8053475328,2016-03-13 19:00:00,2624
1644430081,2016-04-02 21:00:00,2624
4020332650,2016-03-28 18:00:00,2617
8053475328,2016-04-01 19:00:00,2614
8877689391,2016-04-04 12:00:00,2609
6775888955,2016-03-28 11:00:00,2609
7007744171,2016-03-23 07:00:00,2605
6962181067,2016-03-12 12:00:00,2603
5577150313,2016-03-24 06:00:00,2602
1503960366,2016-03-18 14:00:00,2599
1503960366,2016-03-15 20:00:00,2596
7007744171,2016-04-04 09:00:00,2593
6775888955,2016-03-20 20:00:00,2593
7007744171,2016-03-17 08:00:00,2592
7007744171,2016-03-30 16:00:00,2591
4558609924,2016-04-07 19:00:00,2584
2347167796,2016-03-26 08:00:00,2583
5577150313,2016-03-29 06:00:00,2581
1927972279,2016-03-31 13:00:00,2577
3372868164,2016-04-06 13:00:00,2577
6775888955,2016-03-18 13:00:00,2572
6962181067,2016-03-17 19:00:00,2571
8877689391,2016-03-31 12:00:00,2567
5577150313,2016-04-05 16:00:00,2563
8053475328,2016-03-12 17:00:00,2561
1927972279,2016-03-17 12:00:00,2561
8877689391,2016-03-18 12:00:00,2560
4445114986,2016-04-07 17:00:00,2559
2022484408,2016-03-25 18:00:00,2558
3977333714,2016-04-08 13:00:00,2555
8053475328,2016-04-01 14:00:00,2552
7007744171,2016-03-24 10:00:00,2549
7007744171,2016-04-03 07:00:00,2543
2347167796,2016-03-12 07:00:00,2542
7007744171,2016-03-21 13:00:00,2542
8053475328,2016-04-02 13:00:00,2537
7007744171,2016-03-31 09:00:00,2532
2347167796,2016-04-11 07:00:00,2528
6775888955,2016-04-07 09:00:00,2528
3977333714,2016-04-07 20:00:00,2524
3372868164,2016-03-25 09:00:00,2522
2022484408,2016-03-25 17:00:00,2522
8378563200,2016-04-04 12:00:00,2522
5553957443,2016-03-31 17:00:00,2520
6775888955,2016-03-27 10:00:00,2511
8053475328,2016-03-24 19:00:00,2501
2022484408,2016-03-29 11:00:00,2494
